SIREN,ORGA_NOM,type,nb-ptf,nb-datagouv,year,2022
216802710,RIEDISHEIM,COM,3.0,0.0,2022,3.0
216902866,RILLIEUX LA PAPE,COM,6.0,7.0,2022,13.0
219105210,RIS ORANGIS,COM,1.0,0.0,2022,1.0
210501193,RISOUL,COM,0.0,1.0,2022,1.0
216802785,RIXHEIM,COM,5.0,0.0,2022,5.0
210501219,ROCHEBRUNE,COM,0.0,1.0,2022,1.0
210501243,ROCHETTE(05),COM,0.0,1.0,2022,1.0
211202023,RODEZ,COM,0.0,7.0,2022,7.0
217703909,ROISSY-EN-BRIE,COM,0.0,19.0,2022,19.0
210601043,ROQUEBRUNE CAP MARTIN,COM,3.0,0.0,2022,3.0
213104581,ROQUES,COM,0.0,0.0,2022,0.0
212902399,ROSCOFF,COM,0.0,3.0,2022,3.0
219300647,ROSNY SOUS BOIS,COM,0.0,6.0,2022,6.0
217805316,ROSNY-SUR-SEINE,COM,5.0,5.0,2022,10.0
215905126,ROUBAIX,COM,117.0,144.0,2022,261.0
217605401,ROUEN,COM,5.0,0.0,2022,5.0
200023414,ROUEN NORMANDIE METROPOLE,MET,43.0,22.0,2022,65.0
210501276,ROUSSET,COM,0.0,1.0,2022,1.0
219200631,RUEIL MALMAISON,COM,24.0,0.0,2022,24.0
317032993,SAEMES,DSPT,13.0,14.0,2022,27.0
215905225,SAILLY-LEZ-LANNOY,COM,0.0,13.0,2022,13.0
213303662,SAINT ANDRE DE CUBZAC,COM,0.0,1.0,2022,1.0
214401515,SAINT ANDRE DES EAUX,COM,2.0,0.0,2022,2.0
212105407,SAINT APOLLINAIRE,COM,0.0,1.0,2022,1.0
210501318,SAINT AUBAN D'OZE,COM,0.0,1.0,2022,1.0
217605617,SAINT AUBIN LES ELBEUF,COM,5.0,0.0,2022,5.0
215602061,SAINT AVE,COM,8.0,12.0,2022,20.0
213502552,SAINT BENOIT DES ONDES,COM,1.0,0.0,2022,1.0
216303230,SAINT BONNET LE BOURG,COM,0.0,1.0,2022,1.0
213002371,SAINT BRES,COM,17.0,0.0,2022,17.0
212202782,SAINT BRIEUC,COM,11.0,0.0,2022,11.0
213904782,SAINT CLAUDE,COM,0.0,21.0,2022,21.0
216901918,SAINT CYR AU MONT D'OR,COM,4.0,0.0,2022,4.0
218301125,SAINT CYR SUR MER,COM,0.0,1.0,2022,1.0
219740115,SAINT DENIS DE LA REUNION,COM,51.0,56.0,2022,107.0
213303936,SAINT DENIS DE PILE,COM,0.0,6.0,2022,6.0
216901942,SAINT DIDIER AU MONT D'OR,COM,6.0,0.0,2022,6.0
213402498,SAINT DREZERY,COM,23.0,0.0,2022,23.0
213803828,SAINT EGREVE,COM,10.0,10.0,2022,20.0
216404764,SAINT ESTEBEN,COM,0.0,2.0,2022,2.0
216404772,SAINT ETIENNE DE BAIGORRY,COM,0.0,2.0,2022,2.0
244200770,SAINT ETIENNE METROPOLE,MET,9.0,3.0,2022,12.0
213402563,SAINT GENIES DES MOURGUES,COM,20.0,0.0,2022,20.0
213402597,SAINT GEORGES D'ORQUES,COM,20.0,0.0,2022,20.0
211703335,SAINT GEORGES DE DIDONNE,COM,0.0,1.0,2022,1.0
217805514,SAINT GERMAIN EN LAYE,COM,0.0,9.0,2022,9.0
213502776,SAINT GONLAY,COM,0.0,4.0,2022,4.0
213502818,SAINT JACQUES DE LA LANDE,COM,11.0,0.0,2022,11.0
215602228,SAINT JEAN BREVELAY,COM,1.0,0.0,2022,1.0
213402704,SAINT JEAN DE VEDAS,COM,21.0,0.0,2022,21.0
214401689,SAINT JOACHIM,COM,2.0,0.0,2022,2.0
218804219,SAINT JULIEN,COM,0.0,2.0,2022,2.0
211703517,SAINT JUST LUZAC,COM,0.0,1.0,2022,1.0
216902882,SAINT LAURENT DE MURE,COM,0.0,2.0,2022,2.0
213304330,SAINT LOUBES,COM,0.0,4.0,2022,4.0
213502883,SAINT MALO,COM,52.0,50.0,2022,102.0
214401762,SAINT MALO DE GUERSAC,COM,2.0,0.0,2022,2.0
219400678,SAINT MANDE,COM,3.0,0.0,2022,3.0
217104454,SAINT MARCEL,COM,0.0,3.0,2022,3.0
213804214,SAINT MARTIN D'HERES,COM,23.0,22.0,2022,45.0
219400686,SAINT MAUR DES FOSSES,COM,0.0,1.0,2022,1.0
214401838,SAINT MOLF,COM,1.0,0.0,2022,1.0
214401846,SAINT NAZAIRE,COM,22.0,0.0,2022,22.0
214401853,SAINT NICOLAS DE REDON,COM,0.0,1.0,2022,1.0
211703806,SAINT PALAIS SUR MER,COM,0.0,1.0,2022,1.0
214002792,SAINT PAUL LES DAX,COM,0.0,45.0,2022,45.0
215602327,SAINT PERREUX,COM,2.0,0.0,2022,2.0
214002818,SAINT PIERRE DU MONT,COM,3.0,1.0,2022,4.0
219105731,SAINT PIERRE DU PERRAY,COM,3.0,0.0,2022,3.0
216902908,SAINT PRIEST,COM,1.0,0.0,2022,1.0
212203244,SAINT QUAY PERROS,COM,2.0,0.0,2022,2.0
210206660,SAINT QUENTIN,COM,0.0,32.0,2022,32.0
212902647,SAINT SERVAIS,COM,2.0,0.0,2022,2.0
215602392,SAINT VINCENT SUR OUST,COM,0.0,3.0,2022,3.0
210501300,SAINT-APOLLINAIRE,COM,0.0,1.0,2022,1.0
240500215,SAINT-BONNET-EN-CHAMPSAUR,COM,0.0,1.0,2022,1.0
210501342,SAINT-CLEMENT-SUR-DURANCE,COM,0.0,1.0,2022,1.0
210501367,SAINT-CREPIN,COM,0.0,1.0,2022,1.0
214202186,SAINT-ETIENNE,COM,0.0,1.0,2022,1.0
210501409,SAINT-ETIENNE-LE-LAUS,COM,0.0,1.0,2022,1.0
214502759,SAINT-FIRMIN,COM,0.0,1.0,2022,1.0
213304082,SAINT-GENES-DE-LOMBAUD,COM,0.0,3.0,2022,3.0
210501458,SAINT-JEAN-SAINT-NICOLAS,COM,0.0,1.0,2022,1.0
210501466,SAINT-JULIEN-EN-BEAUCHENE,COM,0.0,1.0,2022,1.0
210501474,SAINT-JULIEN-EN-CHAMPSAUR,COM,0.0,1.0,2022,1.0
210501482,SAINT-LAURENT-DU-CROS,COM,0.0,1.0,2022,1.0
210501490,SAINT-LEGER-LES-MELEZES,COM,0.0,1.0,2022,1.0
213804164,SAINT-MARCELLIN,COM,0.0,12.0,2022,12.0
216404897,SAINT-MARTIN D'ARBEROUE,COM,0.0,2.0,2022,2.0
210501516,SAINT-MARTIN DE QUEYRIERES,COM,0.0,1.0,2022,1.0
210501524,SAINT-MAURICE-EN-VALGODEMAR,COM,0.0,1.0,2022,1.0
210501532,SAINT-MICHEL-DE-CHAILLOL,COM,0.0,1.0,2022,1.0
218804292,SAINT-NABORD,COM,0.0,1.0,2022,1.0
210501540,SAINT-PIERRE-D'ARGENÇON,COM,0.0,1.0,2022,1.0
210401956,SAINT-PONS,COM,0.0,1.0,2022,1.0
210501573,SAINT-VERAN,COM,0.0,1.0,2022,1.0
217605526,SAINTE ADRESSE,COM,0.0,1.0,2022,1.0
213502941,SAINTE MARIE,COM,0.0,1.0,2022,1.0
210501607,SALERANS,COM,0.0,1.0,2022,1.0
211603592,SALLES D'ANGLES,COM,0.0,1.0,2022,1.0
227100013,SAONE ET LOIRE,DEP,69.0,63.0,2022,132.0
212405203,SARLAT LA CANEDA,COM,0.0,12.0,2022,12.0
218401222,SARRIANS,COM,0.0,2.0,2022,2.0
227200029,SARTHE,DEP,67.0,0.0,2022,67.0
528139876,SARTHE DEVELOPPEMENT,OACT,4.0,0.0,2022,4.0
213402951,SAUSSAN,COM,20.0,0.0,2022,20.0
217704451,SAVIGNY LE TEMPLE,COM,4.0,0.0,2022,4.0
227300019,SAVOIE,DEP,0.0,11.0,2022,11.0
219200714,SCEAUX,COM,4.0,0.0,2022,4.0
200055614,SD ENERGIE ET DECHET HAUTE-MARNE,OACT,0.0,2.0,2022,2.0
250400710,SDE 04 ALPES HAUTE PROV,AGCT,0.0,0.0,2022,0.0
250700358,SDE 07 ARDECHE,AGCT,0.0,0.0,2022,0.0
241800549,SDE 18 CHER,AGCT,0.0,1.0,2022,1.0
252401476,SDE 24 DORDOGNE,AGCT,0.0,1.0,2022,1.0
251001889,SDEA,AGCT,0.0,1.0,2022,1.0
200045938,SDEC ENERGIE,AGCT,1.0,0.0,2022,1.0
200031987,SDEI 36 INDRE,AGCT,0.0,1.0,2022,1.0
200041309,SDESM,AGCT,0.0,1.0,2022,1.0
281700252,SDIS 17 CHARENTE MARITIME,OACT,0.0,0.0,2022,0.0
281000018,SDIS 21 COTE D'OR,OACT,1.0,0.0,2022,1.0
283000016,SDIS 30 GARD,OACT,0.0,3.0,2022,3.0
283300028,SDIS 33 GIRONDE,OACT,0.0,1.0,2022,1.0
283900017,SDIS 39 JURA,OACT,1.0,0.0,2022,1.0
284400017,SDIS 44 LOIRE ATLANTIQUE,OACT,4.0,0.0,2022,4.0
284900016,SDIS 49 MAINE ET LOIRE,OACT,0.0,0.0,2022,0.0
285800017,SDIS 58 NIEVRE,OACT,2.0,0.0,2022,2.0
286700174,SDIS 67 BAS RHIN,OACT,0.0,1.0,2022,1.0
287200265,SDIS 72 SARTHE,OACT,1.0,0.0,2022,1.0
288100019,SDIS 81 TARN,OACT,0.0,3.0,2022,3.0
289500795,SDIS 90 BELFORT,OACT,1.0,0.0,2022,1.0
287100010,SDSI 71 SAONE ET LOIRE,OACT,3.0,0.0,2022,3.0
213105414,SEILH,COM,1.0,0.0,2022,1.0
227700010,SEINE ET MARNE,DEP,0.0,1.0,2022,1.0
227605409,SEINE MARITIME,DEP,139.0,0.0,2022,139.0
229300082,SEINE SAINT DENIS,DEP,356.0,68.0,2022,424.0
314655788,SEM BIBUS Brest,DSPT,0.0,0.0,2022,0.0
489418111,SEM DES TRANSPORTS MONTALBANAIS,DSPT,0.0,3.0,2022,3.0
314684960,SEMITAN,DSPT,4.0,0.0,2022,4.0
215602434,SENE,COM,2.0,0.0,2022,2.0
213403017,SETE,COM,27.0,1.0,2022,28.0
325793826,SETRAM,DSPT,0.0,1.0,2022,1.0
219200722,SEVRES,COM,14.0,14.0,2022,28.0
256204033,SI TRANSPORTS URBAINS AGGLO DU CALAISIS,AGCT,0.0,0.0,2022,0.0
318163094,SIBRA ANNECY,DSPT,0.0,1.0,2022,1.0
925620262,SICAE OISE,AGCT,0.0,3.0,2022,3.0
200049922,SICECO,AGCT,0.0,0.0,2022,0.0
250601879,SICTIAM,AGCT,7.0,3.0,2022,10.0
200093714,SIDEC,AGCT,0.0,1.0,2022,1.0
200091049,SIEDS,AGCT,0.0,1.0,2022,1.0
200076545,SIEIL 37 INDRE ET LOIRE,AGCT,0.0,1.0,2022,1.0
254200546,SIEL 42 LOIRE,AGCT,0.0,0.0,2022,0.0
213503287,SIXT SUR AFF,COM,0.0,34.0,2022,34.0
200087476,SM BASSIN DU SEMNON,AGCT,1.0,0.0,2022,1.0
200087823,SM BASSIN VERSANT DE LA SEICHE,AGCT,2.0,0.0,2022,2.0
250602026,SM STATION DE VALBERG,AGCT,0.0,4.0,2022,4.0
200031268,SM4CC,AGCT,0.0,2.0,2022,2.0
252902655,SMA OUEST CORNOUAILLE,OACT,0.0,2.0,2022,2.0
251602660,SMD CALITOM,AGCT,0.0,1.0,2022,1.0
257603894,SMEAU SIDESA,AGCT,0.0,1.0,2022,1.0
200000586,SMED ALPES MARITIMIES,AGCT,1.0,0.0,2022,1.0
251200861,SMICA,AGCT,0.0,66.0,2022,66.0
253306617,SMICVAL,AGCT,0.0,0.0,2022,0.0
254178056,SMIEEOM VAL DE CHER,AGCT,5.0,0.0,2022,5.0
251101549,SMMAR,AGCT,0.0,1.0,2022,1.0
200052587,SMN ANJOU NUMERIQUE,AGCT,0.0,0.0,2022,0.0
200033702,SMO SUD THD,AGCT,0.0,3.0,2022,3.0
200046050,SMO VAL DE LOIRE NUMERIQUE,OACT,7.0,0.0,2022,7.0
259102457,SMOYS,AGCT,0.0,1.0,2022,1.0
256300120,SMTC AGGLOMERATION CLERMONTOISE,OACT,0.0,4.0,2022,4.0
200026615,SMTC DU GRAND NOUMEA,AGCT,0.0,1.0,2022,1.0
253800825,SMTC GRENOBLE,AGCT,35.0,36.0,2022,71.0
200006039,SMTC OISE MOBILITE,AGCT,0.0,1.0,2022,1.0
200024883,SMTC PAU BEARN MOBILITE,AGCT,0.0,17.0,2022,17.0
200046639,SMTC SIMOUV,AGCT,0.0,1.0,2022,1.0
200016632,SMTC TOUT'ENBUS,AGCT,0.0,1.0,2022,1.0
200081263,SMTL FIBRE 64 PYR. ATL,AGCT,3.0,0.0,2022,3.0
520286873,SOCIETE DES TRANSPORTS URBAINS DE VIERZON,DSPT,0.0,1.0,2022,1.0
210206959,SOISSONS,COM,49.0,0.0,2022,49.0
945551018,SOLEA,DSPT,1.0,0.0,2022,1.0
251702320,SOLURIS,AGCT,0.0,2.0,2022,2.0
228000014,SOMME,DEP,0.0,1.0,2022,1.0
216405274,SOURAIDE,COM,0.0,2.0,2022,2.0
211603741,SOYAUX,COM,0.0,2.0,2022,2.0
219400710,SUCY EN BRIE,COM,0.0,6.0,2022,6.0
231300021,SUD PROVENCE ALPES COTE D'AZUR,REG,109.0,108.0,2022,217.0
216405282,SUHESCUN,COM,0.0,1.0,2022,1.0
219200730,SURESNES,COM,25.0,0.0,2022,25.0
213403074,SUSSARGUES,COM,21.0,0.0,2022,21.0
200009884,SYBLE,AGCT,12.0,0.0,2022,12.0
257102582,SYDESL 71 SAONE ET LOIRE,AGCT,0.0,1.0,2022,1.0
200042489,SYDEV,AGCT,0.0,1.0,2022,1.0
258302744,SYMIELEC VAR,AGCT,1.0,0.0,2022,1.0
250700267,SYNDICAT DES EAUX DU BASSIN DE L'ARDECHE,AGCT,0.0,2.0,2022,2.0
256401605,SYNDICAT DES MOBILITES PAYS BASQUE-ADOUR,AGCT,0.0,4.0,2022,4.0
258600600,SYNDICAT ENERGIES VIENNE,AGCT,0.0,1.0,2022,1.0
256900994,SYTRAL,AGCT,34.0,0.0,2022,34.0
212106173,TALANT,COM,0.0,3.0,2022,3.0
213305220,TALENCE,COM,20.0,0.0,2022,20.0
213503311,TALENSAC,COM,0.0,6.0,2022,6.0
216504407,TARBES,COM,8.0,0.0,2022,8.0
200069300,TARBES LOURDES PYRENEES,CC,3.0,0.0,2022,3.0
200061257,TARN ET GARONNE NUMERIQUE,AGCT,8.0,0.0,2022,8.0
214003139,TARTAS,COM,0.0,12.0,2022,12.0
200067551,THONON AGGLOMERATION,CA,0.0,10.0,2022,10.0
217402817,THONON-LES-BAINS,COM,0.0,1.0,2022,1.0
213503345,THORIGNE FOUILLARD,COM,6.0,0.0,2022,6.0
790895197,TIGEO,OACT,0.0,101.0,2022,101.0
253100986,TISSEO,AGCT,3.0,0.0,2022,3.0
217704683,TORCY,COM,2.0,4.0,2022,6.0
248300543,TOULON PROVENCE MEDITERRANEE,MET,29.0,30.0,2022,59.0
213105554,TOULOUSE,COM,238.0,49.0,2022,287.0
243100518,TOULOUSE METROPOLE,MET,247.0,650.0,2022,897.0
215905993,TOURCOING,COM,19.0,0.0,2022,19.0
243700754,TOURS METROPOLE VAL DE LOIRE,MET,74.0,75.0,2022,149.0
750177529,TRANS-LANDES,DSPT,0.0,3.0,2022,3.0
380089664,TRANSDEV LE HAVRE,DSPT,0.0,1.0,2022,1.0
378493555,TRANSDEV MONT BLANC BUS,DSPT,0.0,2.0,2022,2.0
552049447,TRANSILIEN,DSPT,0.0,0.0,2022,0.0
243400470,TRANSP'OR CA PAYS DE L'OR,CA,0.0,1.0,2022,1.0
780340360,TRANSPORTS EN COMMUN DE L'AGGLOMERATION TROYENNE,DSPT,0.0,1.0,2022,1.0
212203459,TREBRY,COM,2.0,0.0,2022,2.0
212203608,TREGUEUX,COM,1.0,0.0,2022,1.0
214402109,TRIGNAC,COM,0.0,0.0,2022,0.0
213805179,TULLINS,COM,0.0,1.0,2022,1.0
200071959,UBAYE-SERRE-PONÇON,COM,0.0,1.0,2022,1.0
216405399,UHART-MIXE,COM,0.0,2.0,2022,2.0
216405431,UREPEL,COM,0.0,3.0,2022,3.0
200045979,USEDA,AGCT,0.0,2.0,2022,2.0
200066207,VAL D'ERDRE-AUXENCE,COM,0.0,1.0,2022,1.0
200058618,VAL D'ORONAYE,COM,0.0,1.0,2022,1.0
200072064,VAL DE CHER CONTROIS,CC,25.0,0.0,2022,25.0
200083830,VAL-DE-LIVENNE,COM,0.0,3.0,2022,3.0
210402301,VALENSOLE,COM,0.0,2.0,2022,2.0
200064657,VALLOUISE-PELVOUX,COM,0.0,1.0,2022,1.0
219200755,VANVES,COM,3.0,3.0,2022,6.0
228300018,VAR,DEP,8.0,0.0,2022,8.0
219106317,VARENNES JARCY,COM,0.0,1.0,2022,1.0
210501771,VARS,COM,0.0,1.0,2022,1.0
228400016,VAUCLUSE,DEP,34.0,0.0,2022,34.0
216902569,VAULX EN VELIN,COM,6.0,0.0,2022,6.0
534275698,VECTALIA PERPIGNAN MEDITERRANEE,DSPT,0.0,1.0,2022,1.0
213403272,VENDARGUES,COM,24.0,0.0,2022,24.0
216902593,VENISSIEUX,COM,0.0,1.0,2022,1.0
212603674,VENTEROL,COM,0.0,1.0,2022,1.0
228600011,VIENNE,DEP,0.0,1.0,2022,1.0
219200771,VILLE D'AVRAY,COM,19.0,19.0,2022,38.0
212603740,VILLEBOIS LES PINS,COM,0.0,1.0,2022,1.0
210601597,VILLEFRANCHE SUR MER,COM,1.0,0.0,2022,1.0
219300779,VILLEMOMBLE,COM,0.0,10.0,2022,10.0
215900093,VILLENEUVE D'ASCQ,COM,7.0,0.0,2022,7.0
213403371,VILLENEUVE LES MAGUELONE,COM,26.0,0.0,2022,26.0
210601613,VILLENEUVE LOUBET,COM,2.0,0.0,2022,2.0
216902668,VILLEURBANNE,COM,4.0,0.0,2022,4.0
219506805,VILLIERS LE BEL,COM,0.0,3.0,2022,3.0
219400801,VINCENNES,COM,32.0,0.0,2022,32.0
450655147,VITALIS,DSPT,2.0,0.0,2022,2.0
211301171,VITROLLES,COM,0.0,2.0,2022,2.0
215906363,WAMBRECHIES,COM,0.0,5.0,2022,5.0
216803759,WITTELSHEIM,COM,7.0,0.0,2022,7.0
212203897,YFFINIAC,COM,8.0,0.0,2022,8.0
228900015,YONNE,DEP,0.0,0.0,2022,0.0
216803841,ZILLISHEIM,COM,3.0,0.0,2022,3.0
