245900410,,METROPOLE EUROPEENNE DE LILLE,METROPOLE EUROPEENNE DE LILLE,,295.0,389.0,437.0
213101579,,CUGNAUX,CUGNAUX,,1.0,1.0,0.0
211100763,,CASTELNAUDARY,CASTELNAUDARY,,24.0,12.0,13.0
216401026,,BAYONNE,BAYONNE,,35.0,52.0,124.0
216401026,,BAYONNE,BAYONNE,,35.0,52.0,124.0
212902209,,PONT L'ABBE,PONT L'ABBE,,1.0,2.0,2.0
218300986,,LE PRADET,LE PRADET,,1.0,1.0,1.0
200059228,,CA GRAND PARIS SUD,CA GRAND PARIS SUD SEINE ESSONNE SENART,,2.0,25.0,48.0
242500361,,CA DU GRAND BESANCON,CA DU GRAND BESANCON,,12.0,80.0,63.0
228000014,,SOMME,SOMME,,1.0,1.0,1.0
225800010,,NIEVRE,NIEVRE,,4.0,40.0,109.0
215901521,,COMINES,COMINES,,1.0,4.0,6.0
245804406,,CA DE NEVERS,CA DE NEVERS,,12.0,10.0,19.0
215801945,,NEVERS,NEVERS,,22.0,23.0,29.0
200065928,,CA LANNION TREGOR COMMUNAUTE,CA LANNION TREGOR COMMUNAUTE,,15.0,17.0,18.0
219506805,,VILLIERS LE BEL,VILLIERS LE BEL,,1.0,3.0,3.0
243500741,,CA REDON AGGLOMERATION,CA REDON AGGLOMERATION,,1.0,8.0,8.0
214700312,,BOE,BOE,,14.0,11.0,14.0
246200729,,CA DU BOULONNAIS,CA DU BOULONNAIS,,1.0,2.0,3.0
200030195,,METROPOLE NICE COTE D'AZUR,METROPOLE NICE COTE D'AZUR,,264.0,317.0,337.0
221700016,,CHARENTE MARITIME,CHARENTE MARITIME,,1.0,1.0,2.0
227900016,,DEUX SEVRES,DEUX SEVRES,,1.0,1.0,1.0
211200563,,BARAQUEVILLE,BARAQUEVILLE,,1.0,1.0,1.0
247600596,,CA HAVRAISE,CA HAVRAISE,,59.0,206.0,208.0
228600011,,VIENNE,VIENNE,,1.0,1.0,1.0
