SIREN,2017,2018,2020,2022,speed_2018,speed_2020,speed_2022,speed_2018_category,speed_2020_category,speed_2022_category
200067064,1.0,98.0,1.0,1.0,0.0,-0.9951456310679612,-0.9952830188679245,One-Shot,Down-Slopper,Down-Slopper
217602176,1.0,98.0,9.0,9.0,0.0,8.0,8.0,One-Shot,Long-Runner,Long-Runner
211701404,1.0,98.0,1.0,1.0,0.0,-0.8888888888888888,-0.8888888888888888,One-Shot,Down-Slopper,Down-Slopper
218801413,1.0,98.0,2.0,2.0,0.0,1.0,1.0,One-Shot,Long-Runner,Long-Runner
218801561,1.0,98.0,4.0,4.0,0.0,1.0,1.0,One-Shot,Long-Runner,Long-Runner
214400525,1.0,98.0,3.0,3.0,0.0,-0.25,-0.25,One-Shot,Down-Slopper,Down-Slopper
222500019,1.0,98.0,28.0,88.0,0.0,8.333333333333334,28.333333333333332,One-Shot,Long-Runner,Long-Runner
200037729,1.0,98.0,3.0,3.0,0.0,-0.8928571428571429,-0.9659090909090909,One-Shot,Down-Slopper,Down-Slopper
218300507,1.0,98.0,1.0,1.0,0.0,-0.6666666666666667,-0.6666666666666667,One-Shot,Down-Slopper,Down-Slopper
213801517,1.0,98.0,6.0,9.0,0.0,5.0,8.0,One-Shot,Long-Runner,Long-Runner
216800789,1.0,98.0,1.0,1.0,0.0,-0.8333333333333334,-0.8888888888888888,One-Shot,Down-Slopper,Down-Slopper
217701697,1.0,98.0,1.0,0.0,0.0,0.0,-1.0,One-Shot,One-Shot,Down-Slopper
216402222,1.0,98.0,2.0,2.0,0.0,1.0,inf,One-Shot,Long-Runner,Long-Runner
219102258,1.0,98.0,0.0,4.0,0.0,-1.0,1.0,One-Shot,Down-Slopper,Long-Runner
200058014,1.0,98.0,81.0,80.0,0.0,inf,19.0,One-Shot,Long-Runner,Long-Runner
481611135,1.0,98.0,3.0,3.0,0.0,-0.962962962962963,-0.9625,One-Shot,Down-Slopper,Down-Slopper
830336558,1.0,98.0,1.0,1.0,0.0,-0.6666666666666667,-0.6666666666666667,One-Shot,Down-Slopper,Down-Slopper
210600599,1.0,98.0,1.0,1.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
210700886,1.0,98.0,5.0,5.0,0.0,4.0,4.0,One-Shot,Long-Runner,Long-Runner
214400574,1.0,98.0,1.0,1.0,0.0,-0.8,-0.8,One-Shot,Down-Slopper,Down-Slopper
215600586,1.0,98.0,1.0,2.0,0.0,0.0,1.0,One-Shot,One-Shot,Long-Runner
222900011,1.0,98.0,91.0,137.0,0.0,90.0,67.5,One-Shot,Long-Runner,Long-Runner
214200958,1.0,98.0,1.0,1.0,0.0,-0.989010989010989,-0.9927007299270073,One-Shot,Down-Slopper,Down-Slopper
211402714,1.0,98.0,43.0,46.0,0.0,42.0,45.0,One-Shot,Long-Runner,Long-Runner
213101876,1.0,98.0,0.0,2.0,0.0,-1.0,-0.9565217391304348,One-Shot,Down-Slopper,Down-Slopper
211300397,1.0,98.0,4.0,4.0,0.0,inf,1.0,One-Shot,Long-Runner,Long-Runner
218300614,1.0,98.0,6.0,8.0,0.0,0.5,1.0,One-Shot,Long-Runner,Long-Runner
255502262,1.0,98.0,1.0,0.0,0.0,-0.8333333333333334,-1.0,One-Shot,Down-Slopper,Down-Slopper
216402289,1.0,98.0,2.0,2.0,0.0,1.0,inf,One-Shot,Long-Runner,Long-Runner
216402297,1.0,98.0,2.0,1.0,0.0,0.0,-0.5,One-Shot,One-Shot,Down-Slopper
213401110,1.0,98.0,2.0,2.0,0.0,0.0,1.0,One-Shot,One-Shot,Long-Runner
219502689,1.0,98.0,2.0,10.0,0.0,0.0,4.0,One-Shot,One-Shot,Long-Runner
200043115,1.0,98.0,1.0,2.0,0.0,-0.5,-0.8,One-Shot,Down-Slopper,Down-Slopper
187609110,1.0,98.0,13.0,14.0,0.0,12.0,6.0,One-Shot,Long-Runner,Long-Runner
781843750,1.0,98.0,30.0,30.0,0.0,1.3076923076923075,1.1428571428571428,One-Shot,Long-Runner,Long-Runner
241600253,1.0,98.0,9.0,20.0,0.0,-0.7,-0.33333333333333337,One-Shot,Down-Slopper,Down-Slopper
775701253,1.0,98.0,3.0,3.0,0.0,-0.6666666666666667,-0.85,One-Shot,Down-Slopper,Down-Slopper
775700198,1.0,98.0,22.0,22.0,0.0,6.333333333333333,6.333333333333333,One-Shot,Long-Runner,Long-Runner
215002189,1.0,98.0,0.0,0.0,0.0,-1.0,-1.0,One-Shot,Down-Slopper,Down-Slopper
214400673,1.0,98.0,1.0,1.0,0.0,inf,inf,One-Shot,Long-Runner,Long-Runner
214400699,1.0,98.0,4.0,9.0,0.0,3.0,8.0,One-Shot,Long-Runner,Long-Runner
442638698,1.0,98.0,13.0,13.0,0.0,2.25,0.4444444444444444,One-Shot,Long-Runner,Long-Runner
216402552,1.0,98.0,2.0,2.0,0.0,-0.8461538461538461,-0.8461538461538461,One-Shot,Down-Slopper,Down-Slopper
327216875,1.0,98.0,0.0,0.0,0.0,-1.0,-1.0,One-Shot,Down-Slopper,Down-Slopper
226500015,1.0,98.0,78.0,92.0,0.0,inf,inf,One-Shot,Long-Runner,Long-Runner
809413586,1.0,98.0,6.0,4.0,0.0,-0.9230769230769231,-0.9565217391304348,One-Shot,Down-Slopper,Down-Slopper
223400011,1.0,98.0,34.0,198.0,0.0,4.666666666666667,48.5,One-Shot,Long-Runner,Long-Runner
322148834,1.0,98.0,0.0,16.0,0.0,-1.0,-0.9191919191919192,One-Shot,Down-Slopper,Down-Slopper
214400723,1.0,98.0,1.0,1.0,0.0,inf,-0.9375,One-Shot,Long-Runner,Down-Slopper
775684483,1.0,98.0,115.0,120.0,0.0,114.0,119.0,One-Shot,Long-Runner,Long-Runner
213501331,1.0,98.0,6.0,6.0,0.0,-0.9478260869565217,-0.95,One-Shot,Down-Slopper,Down-Slopper
287500078,1.0,98.0,81.0,120.0,0.0,12.5,19.0,One-Shot,Long-Runner,Long-Runner
223500018,1.0,98.0,25.0,23.0,0.0,-0.691358024691358,-0.8083333333333333,One-Shot,Down-Slopper,Down-Slopper
223600016,1.0,98.0,8.0,9.0,0.0,-0.6799999999999999,-0.6086956521739131,One-Shot,Down-Slopper,Down-Slopper
259401099,1.0,98.0,14.0,0.0,0.0,0.75,-1.0,One-Shot,Long-Runner,Down-Slopper
223800012,1.0,98.0,81.0,140.0,0.0,4.785714285714286,inf,One-Shot,Long-Runner,Long-Runner
216402792,1.0,98.0,2.0,2.0,0.0,-0.9753086419753086,-0.9857142857142858,One-Shot,Down-Slopper,Down-Slopper
216402834,1.0,98.0,2.0,2.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
223900010,1.0,98.0,2.0,0.0,0.0,0.0,-1.0,One-Shot,One-Shot,Down-Slopper
487875593,1.0,98.0,3.0,3.0,0.0,0.5,inf,One-Shot,Long-Runner,Long-Runner
804363521,1.0,98.0,1.0,1.0,0.0,-0.6666666666666667,-0.6666666666666667,One-Shot,Down-Slopper,Down-Slopper
572028660,1.0,98.0,1.0,24.0,0.0,0.0,23.0,One-Shot,One-Shot,Long-Runner
523576395,1.0,98.0,1.0,1.0,0.0,0.0,-0.9583333333333334,One-Shot,One-Shot,Down-Slopper
844404392,1.0,98.0,1.0,1.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
340035526,1.0,98.0,35.0,35.0,0.0,34.0,34.0,One-Shot,Long-Runner,Long-Runner
814870853,1.0,98.0,2.0,2.0,0.0,-0.9428571428571428,-0.9428571428571428,One-Shot,Down-Slopper,Down-Slopper
214400558,1.0,98.0,3.0,14.0,0.0,0.5,6.0,One-Shot,Long-Runner,Long-Runner
215901430,1.0,98.0,1.0,1.0,0.0,-0.6666666666666667,-0.9285714285714286,One-Shot,Down-Slopper,Down-Slopper
214400301,1.0,98.0,2.0,2.0,0.0,1.0,1.0,One-Shot,Long-Runner,Long-Runner
210600656,1.0,98.0,2.0,2.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
213502032,1.0,98.0,4.0,4.0,0.0,1.0,1.0,One-Shot,Long-Runner,Long-Runner
239740012,1.0,98.0,21.0,21.0,0.0,4.25,4.25,One-Shot,Long-Runner,Long-Runner
218301265,1.0,98.0,1.0,1.0,0.0,-0.9523809523809523,-0.9523809523809523,One-Shot,Down-Slopper,Down-Slopper
211704523,1.0,98.0,1.0,1.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
212203855,1.0,98.0,2.0,2.0,0.0,1.0,1.0,One-Shot,Long-Runner,Long-Runner
216402974,1.0,98.0,2.0,2.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
218802585,1.0,98.0,2.0,2.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
212200943,1.0,98.0,1.0,1.0,0.0,-0.5,-0.5,One-Shot,Down-Slopper,Down-Slopper
219101797,1.0,98.0,7.0,7.0,0.0,6.0,6.0,One-Shot,Long-Runner,Long-Runner
214400491,1.0,98.0,1.0,1.0,0.0,-0.8571428571428572,-0.8571428571428572,One-Shot,Down-Slopper,Down-Slopper
503486870,1.0,98.0,8.0,8.0,0.0,7.0,7.0,One-Shot,Long-Runner,Long-Runner
214401358,1.0,98.0,1.0,1.0,0.0,-0.875,-0.875,One-Shot,Down-Slopper,Down-Slopper
213302433,1.0,98.0,19.0,22.0,0.0,18.0,21.0,One-Shot,Long-Runner,Long-Runner
217702513,1.0,98.0,7.0,7.0,0.0,-0.631578947368421,-0.6818181818181819,One-Shot,Down-Slopper,Down-Slopper
413095811,1.0,98.0,129.0,227.0,0.0,17.428571428571427,31.42857142857143,One-Shot,Long-Runner,Long-Runner
254402738,1.0,98.0,5.0,5.0,0.0,-0.9612403100775194,-0.9779735682819384,One-Shot,Down-Slopper,Down-Slopper
216901165,1.0,98.0,1.0,1.0,0.0,-0.8,-0.8,One-Shot,Down-Slopper,Down-Slopper
219103405,1.0,98.0,2.0,2.0,0.0,1.0,1.0,One-Shot,Long-Runner,Long-Runner
793698705,1.0,98.0,37.0,37.0,0.0,17.5,17.5,One-Shot,Long-Runner,Long-Runner
315387209,1.0,98.0,26.0,26.0,0.0,-0.29729729729729726,-0.29729729729729726,One-Shot,Down-Slopper,Down-Slopper
215903600,1.0,98.0,4.0,12.0,0.0,-0.8461538461538461,-0.5384615384615384,One-Shot,Down-Slopper,Down-Slopper
200067460,1.0,98.0,2.0,3.0,0.0,-0.5,-0.75,One-Shot,Down-Slopper,Down-Slopper
423221795,1.0,98.0,26.0,20.0,0.0,12.0,5.666666666666667,One-Shot,Long-Runner,Long-Runner
399054964,1.0,98.0,19.0,20.0,0.0,-0.2692307692307693,0.0,One-Shot,Down-Slopper,One-Shot
844634873,1.0,98.0,3.0,1.0,0.0,-0.8421052631578947,-0.95,One-Shot,Down-Slopper,Down-Slopper
255003592,1.0,98.0,30.0,0.0,0.0,9.0,-1.0,One-Shot,Long-Runner,Down-Slopper
219400470,1.0,98.0,7.0,0.0,0.0,-0.7666666666666666,,One-Shot,Down-Slopper,Not Available
200060010,1.0,98.0,8.0,9.0,0.0,0.1428571428571428,inf,One-Shot,Long-Runner,Long-Runner
225300011,1.0,98.0,292.0,294.0,0.0,35.5,31.666666666666664,One-Shot,Long-Runner,Long-Runner
216205633,1.0,98.0,7.0,7.0,0.0,-0.976027397260274,-0.9761904761904762,One-Shot,Down-Slopper,Down-Slopper
216403758,1.0,98.0,2.0,7.0,0.0,-0.7142857142857143,0.0,One-Shot,Down-Slopper,One-Shot
216403774,1.0,98.0,2.0,2.0,0.0,0.0,-0.7142857142857143,One-Shot,One-Shot,Down-Slopper
210600839,1.0,98.0,1.0,1.0,0.0,-0.5,-0.5,One-Shot,Down-Slopper,Down-Slopper
213103419,1.0,98.0,1.0,0.0,0.0,0.0,-1.0,One-Shot,One-Shot,Down-Slopper
213401573,1.0,98.0,4.0,4.0,0.0,3.0,inf,One-Shot,Long-Runner,Long-Runner
216902833,1.0,98.0,4.0,4.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
213103450,1.0,98.0,2.0,2.0,0.0,-0.5,-0.5,One-Shot,Down-Slopper,Down-Slopper
214001927,1.0,98.0,1.0,1.0,0.0,-0.5,-0.5,One-Shot,Down-Slopper,Down-Slopper
212503882,1.0,98.0,3.0,4.0,0.0,2.0,3.0,One-Shot,Long-Runner,Long-Runner
211702402,1.0,98.0,1.0,1.0,0.0,-0.6666666666666667,-0.75,One-Shot,Down-Slopper,Down-Slopper
213103757,1.0,98.0,9.0,9.0,0.0,8.0,8.0,One-Shot,Long-Runner,Long-Runner
214401036,1.0,98.0,2.0,2.0,0.0,-0.7777777777777778,-0.7777777777777778,One-Shot,Down-Slopper,Down-Slopper
219300480,1.0,98.0,91.0,96.0,0.0,44.5,47.0,One-Shot,Long-Runner,Long-Runner
225600014,1.0,98.0,17.0,20.0,0.0,-0.8131868131868132,-0.7916666666666666,One-Shot,Down-Slopper,Down-Slopper
255601106,1.0,98.0,13.0,13.0,0.0,-0.23529411764705888,-0.35,One-Shot,Down-Slopper,Down-Slopper
315903898,1.0,98.0,4.0,0.0,0.0,-0.6923076923076923,-1.0,One-Shot,Down-Slopper,Down-Slopper
314549262,1.0,98.0,10.0,10.0,0.0,1.5,inf,One-Shot,Long-Runner,Long-Runner
217703263,1.0,98.0,1.0,1.0,0.0,-0.9,-0.9,One-Shot,Down-Slopper,Down-Slopper
243000643,1.0,98.0,34.0,5.0,0.0,33.0,4.0,One-Shot,Long-Runner,Long-Runner
217703370,1.0,98.0,5.0,0.0,0.0,-0.8529411764705882,-1.0,One-Shot,Down-Slopper,Down-Slopper
200012508,1.0,98.0,14.0,17.0,0.0,1.7999999999999998,inf,One-Shot,Long-Runner,Long-Runner
509795829,1.0,98.0,255.0,255.0,0.0,17.214285714285715,14.0,One-Shot,Long-Runner,Long-Runner
828647842,1.0,98.0,87.0,0.0,0.0,-0.6588235294117647,-1.0,One-Shot,Down-Slopper,Down-Slopper
200024933,1.0,98.0,156.0,329.0,0.0,0.7931034482758621,inf,One-Shot,Long-Runner,Long-Runner
200081735,1.0,98.0,74.0,76.0,0.0,-0.5256410256410257,-0.7689969604863222,One-Shot,Down-Slopper,Down-Slopper
200053791,1.0,98.0,125.0,266.0,0.0,0.6891891891891893,2.5,One-Shot,Long-Runner,Long-Runner
217604818,1.0,98.0,3.0,3.0,0.0,-0.976,-0.9887218045112782,One-Shot,Down-Slopper,Down-Slopper
395235047,1.0,98.0,10.0,10.0,0.0,2.3333333333333335,2.3333333333333335,One-Shot,Long-Runner,Long-Runner
789710589,1.0,98.0,1.0,1.0,0.0,-0.9,-0.9,One-Shot,Down-Slopper,Down-Slopper
211201769,1.0,98.0,7.0,7.0,0.0,6.0,6.0,One-Shot,Long-Runner,Long-Runner
216404293,1.0,98.0,2.0,2.0,0.0,-0.7142857142857143,-0.7142857142857143,One-Shot,Down-Slopper,Down-Slopper
216404350,1.0,98.0,2.0,2.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
250600723,1.0,98.0,1.0,2.0,0.0,-0.5,0.0,One-Shot,Down-Slopper,One-Shot
325920080,1.0,98.0,74.0,74.0,0.0,73.0,36.0,One-Shot,Long-Runner,Long-Runner
200048965,1.0,98.0,25.0,26.0,0.0,-0.6621621621621622,-0.6486486486486487,One-Shot,Down-Slopper,Down-Slopper
215601543,1.0,98.0,1.0,1.0,0.0,-0.96,-0.9615384615384616,One-Shot,Down-Slopper,Down-Slopper
213303183,1.0,98.0,2.0,2.0,0.0,1.0,1.0,One-Shot,Long-Runner,Long-Runner
217604974,1.0,98.0,5.0,5.0,0.0,1.5,1.5,One-Shot,Long-Runner,Long-Runner
200049690,1.0,98.0,9.0,8.0,0.0,0.8,0.6000000000000001,One-Shot,Long-Runner,Long-Runner
381785120,1.0,98.0,6.0,6.0,0.0,-0.33333333333333337,-0.25,One-Shot,Down-Slopper,Down-Slopper
219400595,1.0,98.0,11.0,7.0,0.0,0.8333333333333333,0.16666666666666674,One-Shot,Long-Runner,Long-Runner
213502271,1.0,98.0,6.0,6.0,0.0,-0.4545454545454546,-0.1428571428571429,One-Shot,Down-Slopper,Down-Slopper
200054252,1.0,98.0,1.0,1.0,0.0,-0.8333333333333334,-0.8333333333333334,One-Shot,Down-Slopper,Down-Slopper
212202154,1.0,98.0,7.0,7.0,0.0,6.0,6.0,One-Shot,Long-Runner,Long-Runner
252106620,1.0,98.0,17.0,58.0,0.0,1.4285714285714284,7.2857142857142865,One-Shot,Long-Runner,Long-Runner
251900130,1.0,98.0,8.0,8.0,0.0,-0.5294117647058824,-0.8620689655172413,One-Shot,Down-Slopper,Down-Slopper
200072866,1.0,98.0,5.0,6.0,0.0,-0.375,-0.25,One-Shot,Down-Slopper,Down-Slopper
200033736,1.0,98.0,37.0,30.0,0.0,6.4,4.0,One-Shot,Long-Runner,Long-Runner
213803174,1.0,98.0,3.0,3.0,0.0,-0.9189189189189189,-0.9,One-Shot,Down-Slopper,Down-Slopper
217703735,1.0,98.0,4.0,0.0,0.0,0.33333333333333326,-1.0,One-Shot,Long-Runner,Down-Slopper
214401325,1.0,98.0,1.0,1.0,0.0,-0.75,inf,One-Shot,Down-Slopper,Long-Runner
782815666,1.0,98.0,9.0,0.0,0.0,8.0,-1.0,One-Shot,Long-Runner,Down-Slopper
200012979,1.0,98.0,3.0,3.0,0.0,-0.6666666666666667,inf,One-Shot,Down-Slopper,Long-Runner
200012656,1.0,98.0,6.0,6.0,0.0,1.0,1.0,One-Shot,Long-Runner,Long-Runner
200012490,1.0,98.0,13.0,13.0,0.0,1.1666666666666665,1.1666666666666665,One-Shot,Long-Runner,Long-Runner
218301000,1.0,98.0,8.0,8.0,0.0,-0.3846153846153846,-0.3846153846153846,One-Shot,Down-Slopper,Down-Slopper
219200623,1.0,98.0,2.0,2.0,0.0,-0.75,-0.75,One-Shot,Down-Slopper,Down-Slopper
226400018,1.0,98.0,34.0,39.0,0.0,16.0,18.5,One-Shot,Long-Runner,Long-Runner
482886694,1.0,98.0,106.0,92.0,0.0,2.1176470588235294,1.358974358974359,One-Shot,Long-Runner,Long-Runner
215601865,1.0,98.0,2.0,4.0,0.0,-0.9811320754716981,-0.9565217391304348,One-Shot,Down-Slopper,Down-Slopper
217805175,1.0,98.0,7.0,7.0,0.0,2.5,0.75,One-Shot,Long-Runner,Long-Runner
775663438,1.0,98.0,55.0,48.0,0.0,6.857142857142857,5.857142857142857,One-Shot,Long-Runner,Long-Runner
815142229,1.0,98.0,2.0,1.0,0.0,-0.9636363636363636,-0.9791666666666666,One-Shot,Down-Slopper,Down-Slopper
493397673,1.0,98.0,2.0,2.0,0.0,0.0,1.0,One-Shot,One-Shot,Long-Runner
794030213,1.0,98.0,5.0,6.0,0.0,1.5,2.0,One-Shot,Long-Runner,Long-Runner
216902866,1.0,98.0,7.0,13.0,0.0,0.3999999999999999,1.1666666666666665,One-Shot,Long-Runner,Long-Runner
219105210,1.0,98.0,5.0,1.0,0.0,-0.2857142857142857,-0.9230769230769231,One-Shot,Down-Slopper,Down-Slopper
217703909,1.0,98.0,8.0,19.0,0.0,0.6000000000000001,18.0,One-Shot,Long-Runner,Long-Runner
210601043,1.0,98.0,3.0,3.0,0.0,-0.625,-0.8421052631578947,One-Shot,Down-Slopper,Down-Slopper
213104581,1.0,98.0,2.0,0.0,0.0,-0.33333333333333337,-1.0,One-Shot,Down-Slopper,Down-Slopper
219300647,1.0,98.0,6.0,6.0,0.0,2.0,inf,One-Shot,Long-Runner,Long-Runner
219200631,1.0,98.0,23.0,24.0,0.0,2.8333333333333335,3.0,One-Shot,Long-Runner,Long-Runner
317032993,1.0,98.0,28.0,27.0,0.0,0.21739130434782616,0.125,One-Shot,Long-Runner,Long-Runner
214401515,1.0,98.0,2.0,2.0,0.0,-0.9285714285714286,-0.9259259259259259,One-Shot,Down-Slopper,Down-Slopper
212105407,1.0,98.0,2.0,1.0,0.0,0.0,-0.5,One-Shot,One-Shot,Down-Slopper
216303230,1.0,98.0,1.0,1.0,0.0,-0.5,0.0,One-Shot,Down-Slopper,One-Shot
213904782,1.0,98.0,20.0,21.0,0.0,19.0,20.0,One-Shot,Long-Runner,Long-Runner
216901918,1.0,98.0,4.0,4.0,0.0,-0.8,-0.8095238095238095,One-Shot,Down-Slopper,Down-Slopper
218301125,1.0,98.0,1.0,1.0,0.0,-0.75,-0.75,One-Shot,Down-Slopper,Down-Slopper
219740115,1.0,98.0,102.0,107.0,0.0,101.0,106.0,One-Shot,Long-Runner,Long-Runner
216901942,1.0,98.0,6.0,6.0,0.0,-0.9411764705882353,-0.9439252336448598,One-Shot,Down-Slopper,Down-Slopper
216404764,1.0,98.0,2.0,2.0,0.0,-0.6666666666666667,-0.6666666666666667,One-Shot,Down-Slopper,Down-Slopper
216404772,1.0,98.0,2.0,2.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
244200770,1.0,98.0,6.0,12.0,0.0,2.0,5.0,One-Shot,Long-Runner,Long-Runner
211703335,1.0,98.0,1.0,1.0,0.0,-0.8333333333333334,-0.9166666666666666,One-Shot,Down-Slopper,Down-Slopper
217805514,1.0,98.0,5.0,9.0,0.0,4.0,8.0,One-Shot,Long-Runner,Long-Runner
213502776,1.0,98.0,4.0,4.0,0.0,-0.19999999999999996,-0.5555555555555556,One-Shot,Down-Slopper,Down-Slopper
214401689,1.0,98.0,2.0,2.0,0.0,-0.5,-0.5,One-Shot,Down-Slopper,Down-Slopper
218804219,1.0,98.0,2.0,2.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
211703517,1.0,98.0,1.0,1.0,0.0,-0.5,-0.5,One-Shot,Down-Slopper,Down-Slopper
216902882,1.0,98.0,2.0,2.0,0.0,1.0,1.0,One-Shot,Long-Runner,Long-Runner
213304330,1.0,98.0,1.0,4.0,0.0,-0.5,1.0,One-Shot,Down-Slopper,Long-Runner
214401762,1.0,98.0,2.0,2.0,0.0,1.0,-0.5,One-Shot,Long-Runner,Down-Slopper
219400678,1.0,98.0,3.0,3.0,0.0,0.5,0.5,One-Shot,Long-Runner,Long-Runner
217104454,1.0,98.0,4.0,3.0,0.0,0.33333333333333326,0.0,One-Shot,Long-Runner,One-Shot
213804214,1.0,98.0,27.0,45.0,0.0,5.75,14.0,One-Shot,Long-Runner,Long-Runner
214401838,1.0,98.0,1.0,1.0,0.0,-0.962962962962963,-0.9777777777777777,One-Shot,Down-Slopper,Down-Slopper
214401846,1.0,98.0,13.0,22.0,0.0,12.0,21.0,One-Shot,Long-Runner,Long-Runner
211703806,1.0,98.0,1.0,1.0,0.0,-0.9230769230769231,-0.9545454545454546,One-Shot,Down-Slopper,Down-Slopper
214002792,1.0,98.0,45.0,45.0,0.0,44.0,44.0,One-Shot,Long-Runner,Long-Runner
214002818,1.0,98.0,3.0,4.0,0.0,-0.9333333333333333,-0.9111111111111111,One-Shot,Down-Slopper,Down-Slopper
216902908,1.0,98.0,1.0,1.0,0.0,-0.6666666666666667,-0.75,One-Shot,Down-Slopper,Down-Slopper
215602392,1.0,98.0,3.0,3.0,0.0,2.0,2.0,One-Shot,Long-Runner,Long-Runner
217605526,1.0,98.0,1.0,1.0,0.0,-0.6666666666666667,-0.6666666666666667,One-Shot,Down-Slopper,Down-Slopper
213502941,1.0,98.0,1.0,1.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
528139876,1.0,98.0,4.0,4.0,0.0,3.0,3.0,One-Shot,Long-Runner,Long-Runner
217704451,1.0,98.0,4.0,4.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
219200714,1.0,98.0,2.0,4.0,0.0,-0.5,0.0,One-Shot,Down-Slopper,One-Shot
250400710,1.0,98.0,1.0,0.0,0.0,-0.5,-1.0,One-Shot,Down-Slopper,Down-Slopper
250700358,1.0,98.0,2.0,0.0,0.0,1.0,,One-Shot,Long-Runner,Not Available
241800549,1.0,98.0,1.0,1.0,0.0,-0.5,inf,One-Shot,Down-Slopper,Long-Runner
252401476,1.0,98.0,1.0,1.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
251001889,1.0,98.0,1.0,1.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
200045938,1.0,98.0,1.0,1.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
200031987,1.0,98.0,1.0,1.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
200041309,1.0,98.0,1.0,1.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
281700252,1.0,98.0,2.0,0.0,0.0,1.0,-1.0,One-Shot,Long-Runner,Down-Slopper
281000018,1.0,98.0,1.0,1.0,0.0,-0.5,inf,One-Shot,Down-Slopper,Long-Runner
283000016,1.0,98.0,3.0,3.0,0.0,2.0,2.0,One-Shot,Long-Runner,Long-Runner
283300028,1.0,98.0,1.0,1.0,0.0,-0.6666666666666667,-0.6666666666666667,One-Shot,Down-Slopper,Down-Slopper
283900017,1.0,98.0,1.0,1.0,0.0,0.0,0.0,One-Shot,One-Shot,One-Shot
284400017,1.0,98.0,4.0,4.0,0.0,3.0,3.0,One-Shot,Long-Runner,Long-Runner
284900016,1.0,98.0,2.0,0.0,0.0,-0.5,-1.0,One-Shot,Down-Slopper,Down-Slopper
285800017,1.0,98.0,2.0,2.0,0.0,0.0,inf,One-Shot,One-Shot,Long-Runner
286700174,1.0,98.0,3.0,1.0,0.0,0.5,-0.5,One-Shot,Long-Runner,Down-Slopper
287200265,1.0,98.0,1.0,1.0,0.0,-0.6666666666666667,0.0,One-Shot,Down-Slopper,One-Shot
288100019,1.0,98.0,3.0,3.0,0.0,2.0,2.0,One-Shot,Long-Runner,Long-Runner
289500795,1.0,98.0,1.0,1.0,0.0,-0.6666666666666667,-0.6666666666666667,One-Shot,Down-Slopper,Down-Slopper
287100010,1.0,98.0,2.0,3.0,0.0,1.0,2.0,One-Shot,Long-Runner,Long-Runner
227700010,1.0,98.0,1.0,1.0,0.0,-0.5,-0.6666666666666667,One-Shot,Down-Slopper,Down-Slopper
314655788,1.0,98.0,3.0,0.0,0.0,2.0,-1.0,One-Shot,Long-Runner,Down-Slopper
489418111,1.0,98.0,3.0,3.0,0.0,0.0,inf,One-Shot,One-Shot,Long-Runner
314684960,1.0,98.0,4.0,4.0,0.0,0.33333333333333326,0.33333333333333326,One-Shot,Long-Runner,Long-Runner
215602434,1.0,98.0,2.0,2.0,0.0,-0.5,-0.5,One-Shot,Down-Slopper,Down-Slopper
213403017,1.0,98.0,27.0,28.0,0.0,12.5,13.0,One-Shot,Long-Runner,Long-Runner
325793826,1.0,98.0,1.0,1.0,0.0,-0.962962962962963,-0.9642857142857143,One-Shot,Down-Slopper,Down-Slopper
256204033,1.0,98.0,1.0,0.0,0.0,0.0,-1.0,One-Shot,One-Shot,Down-Slopper
318163094,1.0,98.0,1.0,1.0,0.0,0.0,inf,One-Shot,One-Shot,Long-Runner
925620262,1.0,98.0,3.0,3.0,0.0,2.0,2.0,One-Shot,Long-Runner,Long-Runner
200049922,1.0,98.0,2.0,0.0,0.0,-0.33333333333333337,-1.0,One-Shot,Down-Slopper,Down-Slopper
250601879,1.0,98.0,46.0,10.0,0.0,22.0,inf,One-Shot,Long-Runner,Long-Runner
200076545,1.0,98.0,1.0,1.0,0.0,-0.9782608695652174,-0.9,One-Shot,Down-Slopper,Down-Slopper
254200546,1.0,98.0,1.0,0.0,0.0,0.0,-1.0,One-Shot,One-Shot,Down-Slopper
213503287,1.0,98.0,26.0,34.0,0.0,25.0,inf,One-Shot,Long-Runner,Long-Runner
250602026,1.0,98.0,4.0,4.0,0.0,-0.8461538461538461,-0.8823529411764706,One-Shot,Down-Slopper,Down-Slopper
200031268,1.0,98.0,2.0,2.0,0.0,-0.5,-0.5,One-Shot,Down-Slopper,Down-Slopper
